C:\Users\peter\Desktop\Touchscreen DOE\Subject Data\Children\TDOE_2_25_19.emrg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Name,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Blank1,BLANK1.OffsetDelay,BLANK1.OffsetTime,BLANK1.OnsetDelay,BLANK1.OnsetTime,Blank2,BLANK2.OffsetDelay,BLANK2.OffsetTime,BLANK2.OnsetDelay,BLANK2.OnsetTime,Blank3,BothSelected,BothStims.RT,BothStims.RTTime,ComparisonStimuli.ACC,ComparisonStimuli.CRESP,ComparisonStimuli.DurationError,ComparisonStimuli.OnsetDelay,ComparisonStimuli.OnsetTime,ComparisonStimuli.OnsetToOnsetTime,ComparisonStimuli.RESP,ComparisonStimuli.RT,ComparisonStimulus,CorrectAnswer,CorrectAnswerL,CorrectAnswerR,CSCheck,DOP,DOP.Cycle,DOP.Sample,FbMovie,FeedbackWrong,Fixation,LeftResponseStim.RT,LeftResponseStim.RTTime,LeftResponseStimulus,Prac,Prac.Cycle,Prac.Sample,PracSampleStim.OffsetDelay,PracSampleStim.OffsetTime,PracSampleStim.OnsetDelay,PracSampleStim.OnsetTime,Procedure,ResponseStimulus,ResponseStimulus.RT,ResponseStimulus.RTTime,RightResponseStim.RT,RightResponseStim.RTTime,RightResponseStimulus,Running,SampleStimulus,SampleStimulus.OffsetDelay,SampleStimulus.OffsetTime,SampleStimulus.OnsetDelay,SampleStimulus.OnsetTime
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,45,Blank1.png,0,400006,16,399506,Blank2.png,0,401540,17,401040,Blank3.png,,,,1,,-999999,33,401573,0,Left,1301,CS_Take3.png,Left,,,CSL_Take3.png,2,1,43,Moana14.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,400023,17,400023
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,46,Blank1.png,0,410006,17,409506,Blank2.png,0,411539,17,411039,Blank3.png,,,,0,,-999999,33,411572,0,Left,2465,CS_Take3.png,Right,,,CSR_Take3.png,1,1,44,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,410022,16,410022
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,47,Blank1.png,0,416955,17,416455,Blank2.png,0,418488,16,417988,Blank3.png,,,,0,,-999999,34,418522,0,Left,1170,CS_Take3.png,Right,,,CSR_Take3.png,1,1,45,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,416972,17,416972
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,48,Blank1.png,0,422571,16,422071,Blank2.png,0,424088,0,423588,Blank3.png,,,,0,,-999999,33,424121,0,Right,942,CS_Take3.png,Left,,,CSL_Take3.png,2,1,46,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,422588,17,422588
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,49,Blank1.png,0,427938,17,427438,Blank2.png,0,429454,0,428954,Blank3.png,,,,0,,-999999,33,429487,0,Left,1567,CS_Take3.png,Right,,,CSR_Take3.png,1,1,47,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,427954,16,427954
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,50,Blank1.png,0,433937,17,433437,Blank2.png,0,435454,0,434954,Blank3.png,,,,0,,-999999,33,435487,0,Left,1009,CS_Take3.png,Right,,,CSR_Take3.png,1,1,48,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,433954,17,433954
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,51,Blank1.png,0,439387,17,438887,Blank2.png,0,440920,0,440420,Blank3.png,,,,1,,-999999,33,440953,0,Right,1176,CS_Take3.png,Right,,,CSR_Take3.png,1,1,49,Trolls08.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,439420,33,439420
DOP_Adults_PracTrials_MLTR,19990007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312958</Frequency><Timestamp dt:dt=""r8"">8953718404</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-01-25T21:51:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990007-1,60.006,1.0.0.3123,1,19990007,364457665,Professional,2.0.10.353,2.0.10.353,1/25/19,1/25/19 21:51,16:51:16,2.0.10.248,52,Blank1.png,0,449302,16,448802,Blank2.png,0,450836,17,450336,Blank3.png,,,,0,,-999999,33,450869,0,Left,1724,CS_Take3.png,Right,,,CSR_Take3.png,1,1,50,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,449319,17,449319
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,1,Blank1.png,0,17223,16,16723,Blank2.png,0,18773,33,18273,,BlueTriangleRedStar.png,1582,26155,,,,,,,,,,,Triangle,Star,,,,,,,Fixation.png,1774,24530,BlueTriangleStar.png,1,1,1,0,18240,17,17240,PracProc,TriangleStar.png,3900,22707,0,0,TriangleRedStar.png,Prac,Square_Solid.png,,,,
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,2,Blank1.png,0,28123,17,27623,Blank2.png,0,29673,34,29173,,GreenHeartPurpleCloud.png,8486,39875,,,,,,,,,,,Heart,Cloud,,,,,,,Fixation.png,0,0,GreenHeartCloud.png,2,1,2,0,29139,16,28139,PracProc,HeartCloud.png,1108,30814,489,31345,HeartPurpleCloud.png,Prac,Circle_Solid.png,,,,
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,3,Blank1.png,0,43822,16,43322,Blank2.png,0,45355,16,44855,Blank3.png,,,,0,,-999999,33,45388,0,Right,1710,CS_Take3.png,Left,,,CSL_Take3.png,2,1,1,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,43839,17,43839
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,4,Blank1.png,0,50005,29,49505,Blank2.png,0,51522,0,51022,Blank3.png,,,,0,,-999999,49,51571,0,Left,1056,CS_Take3.png,Right,,,CSR_Take3.png,1,1,2,Trolls,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,50022,17,50022
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,5,Blank1.png,0,55505,17,55005,Blank2.png,0,57021,0,56521,Blank3.png,,,,1,,-999999,34,57055,0,Right,1190,CS_Take3.png,Right,,,CSR_Take3.png,1,1,3,Trolls01.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,55521,16,55521
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,6,Blank1.png,0,65454,28,64954,Blank2.png,0,66987,16,66487,Blank3.png,,,,1,,-999999,34,67021,0,Right,960,CS_Take3.png,Right,,,CSR_Take3.png,1,1,4,Trolls02.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,65471,17,65471
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,7,Blank1.png,0,75154,30,74654,Blank2.png,0,76687,17,76187,Blank3.png,,,,1,,-999999,33,76720,0,Right,657,CS_Take3.png,Right,,,CSR_Take3.png,1,1,5,Trolls03.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,0,75170,16,75170
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,8,Blank1.png,0,84520,29,84020,Blank2.png,0,86053,17,85553,Blank3.png,,,,1,,-999999,33,86086,0,Right,865,CS_Take3.png,Right,,,CSR_Take3.png,1,1,6,Trolls04.avi,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Square_Solid.png,1,84537,16,84536
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,9,Blank1.png,0,94086,17,93586,Blank2.png,0,95636,33,95136,Blank3.png,,,,0,,-999999,33,95669,0,Right,1112,CS_Take3.png,Left,,,CSL_Take3.png,2,1,7,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,94103,17,94103
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,10,Blank1.png,0,99702,16,99202,Blank2.png,0,101235,-1,100735,Blank3.png,,,,0,,-999999,34,101269,0,Right,1015,CS_Take3.png,Left,,,CSL_Take3.png,2,1,8,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,99736,34,99736
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,11,Blank1.png,0,105202,17,104702,Blank2.png,0,106719,0,106219,Blank3.png,,,,0,,-999999,33,106752,0,Right,1199,CS_Take3.png,Left,,,CSL_Take3.png,2,1,9,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,105219,17,105219
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,12,Blank1.png,0,110852,17,110352,Blank2.png,0,112368,0,111868,Blank3.png,,,,0,,-999999,34,112402,0,Right,963,CS_Take3.png,Left,,,CSL_Take3.png,2,1,10,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,1,110869,16,110868
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,13,Blank1.png,0,116285,17,115785,Blank2.png,0,117801,0,117301,Blank3.png,,,,0,,-999999,34,117835,0,Right,766,CS_Take3.png,Left,,,CSL_Take3.png,2,1,11,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,1,116302,16,116301
DOP_Adults_PracTrials_MLTR,19990013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">8969229542</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-18T18:28:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DOP_Adults_PracTrials_MLTR-19990013-1,60.002,1.0.0.3123,1,19990013,379929016,Professional,2.0.10.353,2.0.10.353,2/18/19,2/18/19 18:28,13:28:06,2.0.10.248,14,Blank1.png,0,121501,17,121001,Blank2.png,0,123018,0,122518,Blank3.png,,,,0,,-999999,33,123051,0,Right,768,CS_Take3.png,Left,,,CSL_Take3.png,2,1,12,Moana,FeedbackWrong.png,Fixation.png,,,,,,,,,,,DOPProc,,,,,,,DOP,Circle_Solid.png,0,121518,17,121518
